time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,surface_pressure,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,month,is_weekend,season,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter,traffic_proxy,dispersion_factor,wind_alignment_nh24,wind_alignment_industrial,wind_alignment_commercial,wind_alignment_residential,nh24_impact_index,industrial_impact_index,commercial_impact_index,residential_clean_index,pm25_rolling_24h,grap_active
2024-12-08 02:00:00,12.1,63,5.2,0.0,6.6,99,13.0,989.2,228.28,242.47999999999996,918.0,129.2,91.8,9.0,2,6,12,1,Winter,0,0,0,0,1,0.1,0.13157894736842105,0.5877852522924731,0.8090169943749475,0.9876883405951378,-0.829037572555042,0.007734016477532541,0.1064496045230194,0.012995899218357075,0.0,159.17416666666665,1
2024-12-08 03:00:00,11.5,66,5.4,0.0,7.2,112,13.7,989.0,205.79000000000002,219.66,841.0,110.3,77.0,18.0,3,6,12,1,Winter,0,0,0,0,1,0.1,0.12195121951219513,0.3907311284892737,0.9205048534524404,0.9271838545667873,-0.6819983600624987,0.004765013762064314,0.11225668944541957,0.011307120177643749,0.0,163.1233333333333,1
2024-12-08 04:00:00,11.1,69,5.7,0.0,7.6,118,14.8,988.9,184.6,196.83999999999997,769.0,88.8,65.6,29.0,4,6,12,1,Winter,0,0,0,0,1,0.1,0.11627906976744186,0.29237170472273655,0.9563047559630355,0.8829475928589269,-0.6018150231520484,0.0033996709851481,0.11119822743756227,0.010266832475103802,0.0,166.20333333333332,1
2024-12-08 05:00:00,10.6,72,5.8,0.0,7.9,117,15.1,989.3,146.51000000000002,155.54,773.0,34.0,37.4,62.0,5,6,12,1,Winter,0,0,0,0,1,0.1,0.11235955056179775,0.30901699437494745,0.9510565162951535,0.8910065241883679,-0.6156614753256586,0.003472101060392668,0.10686028272979253,0.010011309260543461,0.0,167.57999999999998,1
2024-12-08 06:00:00,10.1,76,6.2,0.0,9.0,103,17.6,990.1,142.22,151.2,946.0,36.7,37.1,61.0,6,6,12,1,Winter,0,0,0,0,1,0.1,0.1,0.5299192642332049,0.8480480961564261,0.9743700647852352,-0.7880107536067221,0.00529919264233205,0.08480480961564262,0.009743700647852354,0.0,168.55416666666665,1
2024-12-08 07:00:00,10.2,76,6.1,0.0,9.9,109,19.4,990.9,143.13,152.18,1194.0,40.1,36.6,60.0,7,6,12,1,Winter,0,0,0,0,1,0.1,0.09174311926605504,0.43837114678907746,0.898794046299167,0.9455185755993168,-0.7193398003386515,0.004021753640266765,0.08245816938524468,0.008674482344947861,0.0,169.00333333333333,1
2024-12-08 08:00:00,11.7,69,6.2,0.0,9.2,116,19.4,991.7,141.05,149.93999999999997,1304.0,40.4,36.7,70.0,8,6,12,1,Winter,0,0,0,0,1,0.1,0.09803921568627452,0.32556815445715653,0.9455185755993168,0.8987940462991669,-0.6293203910498376,0.0031918446515407507,0.09269789956856049,0.008811706336266344,0.0,169.1783333333333,1
2024-12-08 09:00:00,14.6,57,6.2,0.0,6.6,127,18.0,992.2,137.67000000000002,146.72,1136.0,34.6,37.9,99.0,9,6,12,1,Winter,0,0,0,0,1,0.1,0.13157894736842105,0.13917310096006524,0.9902680687415704,0.7986355100472927,-0.4694715627858909,0.0018312250126324373,0.13029843009757505,0.010508361974306483,0.0,169.58666666666664,1
2024-12-08 10:00:00,17.9,46,6.2,0.0,8.2,128,23.0,991.9,127.14,134.96,829.0,25.6,39.6,139.0,10,6,12,1,Winter,0,0,0,0,1,0.1,0.10869565217391305,0.12186934340514749,0.9925461516413221,0.7880107536067219,-0.45399049973954714,0.0013246667761429077,0.1078854512653611,0.008565334278333935,0.0,170.71249999999998,1
2024-12-08 11:00:00,20.3,38,5.6,0.0,11.7,131,31.0,991.2,103.87,109.48,588.0,18.4,40.5,168.0,11,6,12,1,Winter,0,0,0,0,1,0.5,0.07874015748031496,0.06975647374412546,0.9975640502598242,0.754709580222772,-0.40673664307580065,0.002746317863941947,0.07854835041415939,0.029712975599321734,0.0,172.94083333333333,1
2024-12-08 12:00:00,21.5,35,5.3,0.0,13.1,137,34.9,989.8,79.03999999999999,82.6,485.0,14.1,39.6,179.0,12,6,12,1,Winter,0,0,0,0,1,0.5,0.07092198581560284,-0.034899496702500955,0.9993908270190958,0.6819983600624985,-0.3090169943749478,0.0,0.07087878205809191,0.02418433900930846,0.0,174.65,1
2024-12-08 13:00:00,22.2,34,5.7,0.0,12.6,137,34.6,988.7,71.24,74.75999999999999,448.0,11.5,37.8,181.0,13,6,12,1,Winter,0,0,0,0,1,0.5,0.07352941176470588,-0.034899496702500955,0.9993908270190958,0.6819983600624985,-0.3090169943749478,0.0,0.07348461963375705,0.025073469119944798,0.0,176.04999999999998,1
2024-12-08 14:00:00,22.4,35,6.1,0.0,12.1,137,33.5,987.6,67.47,70.84,462.0,12.5,36.5,174.0,14,6,12,1,Winter,0,0,0,0,1,0.5,0.07633587786259542,-0.034899496702500955,0.9993908270190958,0.6819983600624985,-0.3090169943749478,0.0,0.07628937610832792,0.02603047175811063,0.0,177.32166666666663,1
2024-12-08 15:00:00,22.1,36,6.6,0.0,11.7,139,32.0,987.2,64.87,68.32,554.0,19.1,36.2,157.0,15,6,12,1,Winter,0,0,0,0,1,0.5,0.07874015748031496,-0.06975647374412533,0.9975640502598242,0.6560590289905073,-0.2756373558169995,0.0,0.07854835041415939,0.02582909562954753,0.0,178.48833333333332,1
2024-12-08 16:00:00,21.4,39,6.9,0.0,10.7,143,29.9,986.9,66.03999999999999,69.71999999999998,698.0,29.4,36.4,133.0,16,6,12,1,Winter,0,0,0,0,1,0.5,0.08547008547008547,-0.13917310096006558,0.9902680687415703,0.6018150231520482,-0.20791169081775956,0.0,0.08463829647363849,0.025718590732993513,0.0,179.45666666666662,1
2024-12-08 17:00:00,19.8,45,7.5,0.1,4.7,162,25.2,987.0,83.59,88.61999999999999,803.0,45.9,39.3,97.0,17,6,12,1,Winter,0,0,0,0,1,0.5,0.17543859649122806,-0.45399049973954675,0.8910065241883679,0.30901699437494745,0.12186934340514705,0.0,0.1563169340681347,0.027106753892539248,0.05727859140041911,177.8233333333333,1
2024-12-08 18:00:00,17.0,65,10.4,1.3,12.6,211,25.2,988.6,92.04,97.71999999999998,833.0,46.3,39.5,89.0,18,6,12,1,Winter,0,0,0,0,1,0.5,0.07352941176470588,-0.9702957262759965,0.24192189559966767,-0.5150380749100543,0.8290375725550415,0.0,0.01778837467644615,0.0,1.0445873414193523,174.36999999999998,1
2024-12-08 19:00:00,16.5,66,10.2,0.0,12.5,108,27.4,987.6,93.47000000000001,99.39999999999999,825.0,46.6,39.7,79.0,19,6,12,1,Winter,0,0,0,0,1,0.5,0.07407407407407407,0.4539904997395468,0.8910065241883679,0.9510565162951535,-0.7313537016191708,0.016814462953316546,0.06600048327321244,0.035224315418339015,0.0,169.11416666666665,1
2024-12-08 20:00:00,15.8,70,10.4,0.2,4.9,123,25.6,988.2,96.2,102.61999999999999,790.0,45.4,38.9,71.0,20,6,12,1,Winter,0,0,0,0,1,0.5,0.1694915254237288,0.20791169081775923,0.9781476007338057,0.8386705679454239,-0.5299192642332051,0.01761963481506434,0.16578772893793317,0.07107377694452745,0.0,162.55166666666665,1
2024-12-08 21:00:00,14.9,73,10.1,0.0,12.1,79,25.9,987.7,92.04,98.13999999999999,720.0,41.7,36.5,69.0,21,6,12,1,Winter,0,0,0,0,1,0.5,0.07633587786259542,0.8290375725550417,0.5591929034707468,0.981627183447664,-0.9702957262759966,0.031642655441032126,0.04268648118097304,0.037466686391132216,0.0,154.65916666666666,1
2024-12-08 22:00:00,14.2,74,9.6,0.0,4.6,42,25.6,988.2,93.21000000000001,99.11999999999999,625.0,36.5,33.2,70.0,22,6,12,1,Winter,0,0,0,0,1,0.1,0.17857142857142858,0.9986295347545738,-0.05233595624294362,0.6691306063588582,-0.9205048534524403,0.017832670263474532,0.0,0.011948760827836755,0.0,145.915,0
2024-12-08 23:00:00,13.6,79,10.1,0.0,0.3,315,11.9,988.8,92.95,99.11999999999999,545.0,31.3,30.3,71.0,23,6,12,1,Winter,0,0,0,0,1,0.1,0.7692307692307692,-1.8369701987210297e-16,-1.0,-0.7071067811865477,0.34202014332566927,0.0,0.0,0.0,0.010260604299770078,136.87333333333333,0
2024-12-09 00:00:00,12.9,77,9.0,0.0,7.4,41,14.8,988.5,92.56,98.41999999999999,492.0,26.1,28.1,73.0,0,0,12,0,Winter,0,0,0,0,1,0.1,0.11904761904761904,0.9975640502598242,-0.06975647374412533,0.6560590289905073,-0.9135454576426008,0.011875762503093145,0.0,0.007810226535601277,0.0,128.34499999999997,0
2024-12-09 01:00:00,12.4,79,9.0,0.0,10.6,90,21.6,988.2,88.66000000000001,94.21999999999998,455.0,20.9,26.3,76.0,1,0,12,0,Winter,0,0,0,0,1,0.1,0.08620689655172414,0.7071067811865476,0.7071067811865476,1.0,-0.9063077870366502,0.006095748113677135,0.060957481136771345,0.008620689655172415,0.0,120.9425,0
2024-12-09 02:00:00,11.9,85,9.4,0.0,10.2,100,22.0,987.8,85.41000000000001,90.58,437.0,17.3,25.0,77.0,2,0,12,0,Winter,0,0,0,0,1,0.1,0.08928571428571429,0.573576436351046,0.8191520442889918,0.984807753012208,-0.8191520442889921,0.005121218181705769,0.0731385753829457,0.00879292636618043,0.0,114.61333333333333,0
2024-12-09 03:00:00,11.4,87,9.3,0.0,9.7,115,21.2,988.0,82.68,87.64,403.0,15.0,23.7,76.0,3,0,12,0,Winter,0,0,0,0,1,0.1,0.09345794392523366,0.3420201433256688,0.9396926207859083,0.9063077870366499,-0.6427876096865397,0.003196449937623074,0.08782174026036527,0.008470166233987384,0.0,109.1125,0
2024-12-09 04:00:00,10.9,89,9.1,0.0,8.8,123,19.8,988.2,82.03,87.08,388.0,14.2,23.0,73.0,4,0,12,0,Winter,0,0,0,0,1,0.1,0.1020408163265306,0.20791169081775923,0.9781476007338057,0.8386705679454239,-0.5299192642332051,0.002121547865487339,0.09981097966671486,0.008557862938218612,0.0,104.53916666666665,0
2024-12-09 05:00:00,10.3,92,9.0,0.0,4.1,139,17.6,988.7,84.11000000000001,89.32,504.0,16.2,24.4,72.0,5,0,12,0,Winter,0,0,0,0,1,0.1,0.19607843137254904,-0.06975647374412533,0.9975640502598242,0.6560590289905073,-0.2756373558169995,0.0,0.195600794168593,0.012863902529225636,0.0,101.77999999999999,0
2024-12-09 06:00:00,10.1,93,9.1,0.0,3.6,360,10.1,990.2,93.21000000000001,98.69999999999999,921.0,24.6,28.4,63.0,6,0,12,0,Winter,0,0,0,0,1,0.1,0.2173913043478261,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-0.42261826174069894,0.01537188654753364,0.0,0.0,0.0,99.59249999999999,0
2024-12-09 07:00:00,9.9,94,9.1,0.0,2.9,22,8.3,990.8,110.24,117.03999999999998,1470.0,35.9,34.0,51.0,7,0,12,0,Winter,0,0,0,0,1,0.1,0.25641025641025644,0.9205048534524404,-0.3907311284892736,0.3746065934159122,-0.7313537016191703,0.02360268855006258,0.0,0.009605297267074674,0.0,98.12833333333332,0
2024-12-09 08:00:00,11.7,86,9.4,0.0,4.6,54,11.9,991.8,114.4,122.21999999999998,1752.0,41.8,38.7,51.0,8,0,12,0,Winter,0,0,0,0,1,1.0,0.17857142857142858,0.9876883405951378,0.15643446504023092,0.8090169943749475,-0.9816271834476639,0.17637291796341747,0.027934725900041237,0.14446732042409777,0.0,96.97333333333331,0
2024-12-09 09:00:00,14.2,72,9.2,0.0,2.4,73,11.9,993.0,103.22000000000001,109.48,1506.0,37.1,41.5,73.0,9,0,12,0,Winter,0,0,0,0,1,1.0,0.29411764705882354,0.882947592858927,0.46947156278589086,0.9563047559630355,-0.9902680687415704,0.2596904684879197,0.13807987140761496,0.28126610469501045,0.0,95.42166666666667,0
2024-12-09 10:00:00,16.1,64,9.2,0.0,2.6,65,13.7,993.5,96.85000000000001,102.33999999999999,993.0,27.2,43.4,107.0,10,0,12,0,Winter,0,0,0,0,1,1.0,0.2777777777777778,0.9396926207859083,0.3420201433256688,0.9063077870366499,-1.0,0.26102572799608564,0.09500559536824134,0.2517521630657361,0.0,94.0625,0
2024-12-09 11:00:00,17.8,58,9.5,0.0,2.2,81,14.0,993.1,85.41000000000001,89.6,604.0,19.4,45.1,135.0,11,0,12,0,Winter,0,0,0,0,1,0.5,0.3125,0.8090169943749475,0.5877852522924731,0.9876883405951378,-0.961261695938319,0.12640890537108554,0.18368289134139787,0.1543263032179903,0.0,93.23416666666667,0
2024-12-09 12:00:00,19.0,54,9.6,0.0,1.9,131,14.0,992.3,76.7,80.21999999999998,494.0,15.9,47.2,153.0,12,0,12,0,Winter,0,0,0,0,1,0.5,0.3448275862068966,0.06975647374412546,0.9975640502598242,0.754709580222772,-0.40673664307580065,0.012026978231745769,0.34398760353787045,0.13012234141771933,0.0,93.13499999999999,0
2024-12-09 13:00:00,19.8,49,8.9,0.0,1.3,180,13.7,991.7,72.8,75.74,507.0,14.6,49.1,165.0,13,0,12,0,Winter,0,0,0,0,1,0.5,0.4347826086956522,-0.7071067811865475,0.7071067811865476,6.123233995736766e-17,0.42261826174069905,0.0,0.3074377309506729,1.3311378251601667e-17,0.054940374026290886,93.17583333333333,0
2024-12-09 14:00:00,20.2,46,8.1,0.0,0.9,259,11.9,991.3,68.51,71.25999999999999,565.0,17.1,50.0,166.0,14,0,12,0,Winter,0,0,0,0,1,0.5,0.5263157894736842,-0.8290375725550415,-0.5591929034707471,-0.981627183447664,0.9702957262759965,0.0,0.0,0.0,0.08732661536483968,93.19333333333333,0
2024-12-09 15:00:00,20.1,44,7.5,0.0,2.1,308,10.1,991.1,63.57,65.94,667.0,26.5,49.1,149.0,15,0,12,0,Winter,0,0,0,0,1,0.5,0.3225806451612903,-0.12186934340514717,-0.9925461516413221,-0.7880107536067218,0.4539904997395468,0.0,0.0,0.0,0.09533800494530484,93.09416666666665,0
2024-12-09 16:00:00,19.5,47,7.8,0.0,3.5,336,10.4,991.2,64.61,67.48,814.0,39.6,47.2,121.0,16,0,12,0,Winter,0,0,0,0,1,0.5,0.2222222222222222,0.3583679495453004,-0.9335804264972017,-0.4067366430758001,-0.017452406437283255,0.03981866106058893,0.0,0.0,0.0,93.00083333333333,0
2024-12-09 17:00:00,17.8,56,8.9,0.0,6.5,346,13.0,991.6,82.03,86.38,931.0,34.5,37.4,102.0,17,0,12,0,Winter,0,0,0,0,1,1.0,0.13333333333333333,0.5150380749100542,-0.8571673007021123,-0.24192189559966779,-0.19080899537654436,0.06867174332134056,0.0,0.0,0.0,92.90749999999998,0
2024-12-09 18:00:00,17.1,58,8.6,0.0,9.4,325,22.0,992.6,87.49,92.26,990.0,34.4,36.9,94.0,18,0,12,0,Winter,0,0,0,0,1,1.0,0.09615384615384615,0.17364817766692997,-0.9848077530122081,-0.5735764363510464,0.17364817766693108,0.016696940160281726,0.0,0.0,0.16322928700691522,92.67999999999999,0
2024-12-09 19:00:00,16.1,62,8.9,0.0,8.8,325,19.1,993.3,89.05,94.5,1021.0,34.2,36.1,83.0,19,0,12,0,Winter,0,0,0,0,1,1.0,0.1020408163265306,0.17364817766692997,-0.9848077530122081,-0.5735764363510464,0.17364817766693108,0.017719201802747955,0.0,0.0,0.15281039634689936,92.47583333333331,0
2024-12-09 20:00:00,15.6,63,8.6,0.0,9.0,330,18.0,993.9,92.04,97.71999999999998,1033.0,33.6,35.0,73.0,20,0,12,0,Winter,0,0,0,0,1,1.0,0.1,0.2588190451025203,-0.9659258262890684,-0.5000000000000004,0.08715574274765901,0.025881904510252032,0.0,0.0,0.07844016847289312,92.27166666666666,0
2024-12-09 21:00:00,14.9,64,8.3,0.0,9.2,329,18.7,994.4,96.2,102.33999999999999,1033.0,32.7,33.6,67.0,21,0,12,0,Winter,0,0,0,0,1,0.5,0.09803921568627452,0.24192189559966742,-0.9702957262759965,-0.5150380749100544,0.10452846326765412,0.011858916450964091,0.0,0.0,0.09616618620624179,92.44666666666666,0
2024-12-09 22:00:00,14.1,66,8.0,0.0,8.9,333,18.7,994.4,100.75,107.52,1015.0,31.4,31.8,62.0,22,0,12,0,Winter,0,0,0,0,1,0.5,0.10101010101010101,0.30901699437494723,-0.9510565162951536,-0.4539904997395469,0.034899496702501524,0.015606918907825618,0.0,0.0,0.03106055206522636,92.79666666666667,0
2024-12-09 23:00:00,13.4,68,7.6,0.0,9.3,336,18.4,993.8,101.66000000000001,108.21999999999998,975.0,29.3,30.0,59.0,23,0,12,0,Winter,0,0,0,0,1,0.1,0.0970873786407767,0.3583679495453004,-0.9335804264972017,-0.4067366430758001,-0.017452406437283255,0.003479300481022334,0.0,0.0,0.0,93.17583333333333,0
2024-12-10 00:00:00,12.8,70,7.4,0.0,8.6,329,18.4,993.3,99.58,105.98,895.0,25.6,28.0,59.0,0,1,12,0,Winter,0,0,0,0,1,0.1,0.10416666666666667,0.24192189559966742,-0.9702957262759965,-0.5150380749100544,0.10452846326765412,0.0025200197458298693,0.0,0.0,0.08989447841018254,93.49083333333334,0
2024-12-10 01:00:00,12.3,72,7.3,0.0,8.0,320,16.9,993.2,97.76,104.02,793.0,21.0,26.0,60.0,1,1,12,0,Winter,0,0,0,0,1,0.1,0.1111111111111111,0.08715574274765789,-0.9961946980917455,-0.6427876096865395,0.2588190451025214,0.0009683971416406431,0.0,0.0,0.20705523608201712,93.89916666666666,0
2024-12-10 02:00:00,11.9,73,7.2,0.0,8.4,320,16.6,992.8,96.2,102.06,718.0,17.5,24.2,61.0,2,1,12,0,Winter,0,0,0,0,1,0.1,0.10638297872340426,0.08715574274765789,-0.9961946980917455,-0.6427876096865395,0.2588190451025214,0.0009271887526346584,0.0,0.0,0.217407997886118,94.3775,0
2024-12-10 03:00:00,11.4,74,6.9,0.0,8.7,318,17.3,992.5,94.12,100.1,675.0,15.3,22.5,61.0,3,1,12,0,Winter,0,0,0,0,1,0.1,0.10309278350515465,0.052335956242943946,-0.9986295347545738,-0.6691306063588581,0.292371704722737,0.0005395459406489067,0.0,0.0,0.25436338310878115,94.89666666666666,0
2024-12-10 04:00:00,10.9,74,6.6,0.0,8.7,312,16.9,992.3,91.65,97.43999999999998,659.0,14.1,21.0,61.0,4,1,12,0,Winter,0,0,0,0,1,0.1,0.10309278350515465,-0.052335956242944306,-0.9986295347545738,-0.7431448254773945,0.39073112848927455,0.0,0.0,0.0,0.3399360817856688,95.32833333333333,0
2024-12-10 05:00:00,10.6,74,6.2,0.0,8.7,307,17.3,992.5,98.67000000000002,105.0,709.0,16.7,26.8,54.0,5,1,12,0,Winter,0,0,0,0,1,0.1,0.10309278350515465,-0.13917310096006583,-0.9902680687415703,-0.798635510047293,0.4694715627858914,0.0,0.0,0.0,0.4084402596237255,95.98166666666667,0
2024-12-10 06:00:00,9.9,85,7.5,0.0,8.5,305,19.8,993.2,98.92999999999999,105.28,901.0,21.7,27.8,49.0,6,1,12,0,Winter,0,0,0,0,1,0.1,0.10526315789473684,-0.17364817766693033,-0.984807753012208,-0.8191520442889918,0.5000000000000003,0.0,0.0,0.0,0.42500000000000027,96.25583333333333,0
2024-12-10 07:00:00,9.7,86,7.5,0.0,8.6,300,16.6,994.0,103.22000000000001,110.17999999999999,1158.0,28.3,29.2,42.0,7,1,12,0,Winter,0,0,0,0,1,0.1,0.10416666666666667,-0.25881904510252063,-0.9659258262890683,-0.8660254037844386,0.5735764363510463,0.0,0.0,0.0,0.4932757352618998,95.97000000000001,0
2024-12-10 08:00:00,11.1,81,7.8,0.0,9.7,289,18.4,994.9,105.95,113.39999999999999,1292.0,31.4,30.4,45.0,8,1,12,0,Winter,0,0,0,0,1,1.0,0.09345794392523366,-0.43837114678907774,-0.8987940462991668,-0.945518575599317,0.7193398003386516,0.0,0.0,0.0,0.6977596063284921,95.6025,0
2024-12-10 09:00:00,13.4,69,7.7,0.0,8.4,295,20.9,995.5,95.94,102.06,1193.0,27.5,31.5,65.0,9,1,12,0,Winter,0,0,0,0,1,1.0,0.10638297872340426,-0.34202014332566855,-0.9396926207859084,-0.9063077870366498,0.6427876096865395,0.0,0.0,0.0,0.5399415921366931,95.29333333333334,0
2024-12-10 10:00:00,15.7,59,7.8,0.0,8.5,298,23.4,995.4,82.68,88.05999999999999,971.0,20.1,32.5,94.0,10,1,12,0,Winter,0,0,0,0,1,1.0,0.10526315789473684,-0.2923717047227371,-0.9563047559630354,-0.8829475928589271,0.6018150231520488,0.0,0.0,0.0,0.5115427696792415,94.69833333333332,0
2024-12-10 11:00:00,17.8,49,7.1,0.0,9.5,299,25.9,994.6,63.31000000000001,66.78,764.0,13.9,32.2,116.0,11,1,12,0,Winter,0,0,0,0,1,0.5,0.09523809523809523,-0.2756373558169989,-0.961261695938319,-0.8746197071393956,0.5877852522924731,0.0,0.0,0.0,0.5583959896778495,93.74749999999999,0
2024-12-10 12:00:00,19.5,32,2.2,0.0,12.2,311,31.3,993.7,44.2,46.059999999999995,600.0,10.0,29.6,126.0,12,1,12,0,Winter,0,0,0,0,1,0.5,0.07575757575757576,-0.06975647374412558,-0.9975640502598242,-0.7547095802227721,0.4067366430758008,0.0,0.0,0.0,0.49621870455247696,92.32416666666666,0
2024-12-10 13:00:00,20.2,21,-2.7,0.0,14.4,319,36.0,992.8,37.96,39.339999999999996,452.0,7.5,25.7,129.0,13,1,12,0,Winter,0,0,0,0,1,0.5,0.06493506493506493,0.06975647374412522,-0.9975640502598242,-0.6560590289905073,0.2756373558169996,0.0022648205761079615,0.0,0.0,0.39691779237647945,90.80749999999999,0
2024-12-10 14:00:00,20.2,20,-3.2,0.0,14.5,318,36.0,992.1,34.190000000000005,35.279999999999994,376.0,8.2,23.0,126.0,14,1,12,0,Winter,0,0,0,0,1,0.5,0.06451612903225806,0.052335956242943946,-0.9986295347545738,-0.6691306063588581,0.292371704722737,0.0016882566529981917,0.0,0.0,0.42393897184796864,89.30833333333334,0
2024-12-10 15:00:00,19.7,22,-2.9,0.0,14.2,319,35.6,991.6,33.019999999999996,34.019999999999996,412.0,14.5,22.6,115.0,15,1,12,0,Winter,0,0,0,0,1,0.5,0.06578947368421052,0.06975647374412522,-0.9975640502598242,-0.6560590289905073,0.2756373558169996,0.002294620846846224,0.0,0.0,0.3914050452601394,87.97833333333334,0
2024-12-10 16:00:00,18.6,26,-1.2,0.0,11.6,314,33.5,991.4,35.1,36.54,520.0,24.2,23.3,98.0,16,1,12,0,Winter,0,0,0,0,1,0.5,0.07936507936507936,-0.017452406437283498,-0.9998476951563913,-0.7193398003386511,0.3583679495453006,0.0,0.0,0.0,0.41570682147254867,86.68916666666667,0
2024-12-10 17:00:00,16.9,32,0.2,0.0,9.1,308,25.2,991.7,40.95,43.26,640.0,30.9,24.3,80.0,17,1,12,0,Winter,0,0,0,0,1,1.0,0.09900990099009901,-0.12186934340514717,-0.9925461516413221,-0.7880107536067218,0.4539904997395468,0.0,0.0,0.0,0.4131313547629876,84.8925,0
2024-12-10 18:00:00,16.8,35,1.4,0.0,8.7,302,20.5,992.4,48.230000000000004,51.38,773.0,32.0,25.2,75.0,18,1,12,0,Winter,0,0,0,0,1,1.0,0.10309278350515465,-0.22495105434386525,-0.9743700647852351,-0.8480480961564261,0.5446390350150276,0.0,0.0,0.0,0.473835960463074,83.18916666666667,0
2024-12-10 19:00:00,15.7,40,2.2,0.0,7.9,303,17.6,992.8,52.52,56.0,918.0,33.6,26.5,68.0,19,1,12,0,Winter,0,0,0,0,1,1.0,0.11235955056179775,-0.2079116908177598,-0.9781476007338056,-0.8386705679454243,0.5299192642332057,0.0,0.0,0.0,0.41863621874423246,81.585,0
2024-12-10 20:00:00,14.7,44,2.5,0.0,8.0,304,15.8,993.5,56.550000000000004,60.339999999999996,1008.0,34.3,27.3,62.0,20,1,12,0,Winter,0,0,0,0,1,1.0,0.1111111111111111,-0.1908089953765446,-0.981627183447664,-0.8290375725550415,0.5150380749100543,0.0,0.0,0.0,0.41203045992804344,80.02749999999999,0
2024-12-10 21:00:00,13.8,47,2.5,0.0,8.5,302,16.2,993.8,61.62,65.8,1009.0,34.0,27.4,59.0,21,1,12,0,Winter,0,0,0,0,1,0.5,0.10526315789473684,-0.22495105434386525,-0.9743700647852351,-0.8480480961564261,0.5446390350150276,0.0,0.0,0.0,0.4629431797627735,78.505,0
2024-12-10 22:00:00,12.9,49,2.3,0.0,8.9,299,17.3,993.9,66.03999999999999,70.55999999999999,955.0,32.8,26.9,57.0,22,1,12,0,Winter,0,0,0,0,1,0.5,0.10101010101010101,-0.2756373558169989,-0.961261695938319,-0.8746197071393956,0.5877852522924731,0.0,0.0,0.0,0.5231288745403011,76.96499999999999,0
2024-12-10 23:00:00,12.2,50,2.2,0.0,9.1,302,18.0,993.4,66.56,71.25999999999999,887.0,30.6,25.8,56.0,23,1,12,0,Winter,0,0,0,0,1,0.1,0.09900990099009901,-0.22495105434386525,-0.9743700647852351,-0.8480480961564261,0.5446390350150276,0.0,0.0,0.0,0.49562152186367514,75.425,0
2024-12-11 00:00:00,11.6,51,1.9,0.0,9.0,301,18.0,993.1,64.22,68.74,805.0,26.5,23.4,57.0,0,2,12,0,Winter,0,0,0,0,1,0.1,0.1,-0.24192189559966779,-0.9702957262759965,-0.8571673007021123,0.5591929034707472,0.0,0.0,0.0,0.5032736131236726,73.87333333333333,0
2024-12-11 01:00:00,11.1,52,1.7,0.0,8.7,304,17.6,992.7,62.010000000000005,66.36,708.0,21.3,20.3,60.0,1,2,12,0,Winter,0,0,0,0,1,0.1,0.10309278350515465,-0.1908089953765446,-0.981627183447664,-0.8290375725550415,0.5150380749100543,0.0,0.0,0.0,0.4480831251717472,72.30416666666666,0
2024-12-11 02:00:00,10.7,52,1.4,0.0,9.3,306,18.0,992.4,59.800000000000004,64.11999999999999,638.0,17.2,17.9,62.0,2,2,12,0,Winter,0,0,0,0,1,0.1,0.0970873786407767,-0.15643446504023104,-0.9876883405951377,-0.8090169943749475,0.4848096202463375,0.0,0.0,0.0,0.4508729468290939,70.72333333333333,0
2024-12-11 03:00:00,10.3,52,0.9,0.0,9.7,305,19.1,992.2,57.46000000000001,61.459999999999994,592.0,14.8,16.6,63.0,3,2,12,0,Winter,0,0,0,0,1,0.1,0.09345794392523366,-0.17364817766693033,-0.984807753012208,-0.8191520442889918,0.5000000000000003,0.0,0.0,0.0,0.4850000000000003,69.11333333333333,0
2024-12-11 04:00:00,9.9,52,0.4,0.0,9.4,301,19.1,992.1,55.64,59.49999999999999,571.0,13.5,16.1,64.0,4,2,12,0,Winter,0,0,0,0,1,0.1,0.09615384615384615,-0.24192189559966779,-0.9702957262759965,-0.8571673007021123,0.5591929034707472,0.0,0.0,0.0,0.5256413292625024,67.53249999999998,0
2024-12-11 05:00:00,9.6,51,-0.1,0.0,9.7,301,18.7,992.4,52.78,56.419999999999995,623.0,13.4,16.9,67.0,5,2,12,0,Winter,0,0,0,0,1,0.1,0.09345794392523366,-0.24192189559966779,-0.9702957262759965,-0.8571673007021123,0.5591929034707472,0.0,0.0,0.0,0.5424171163666248,65.50833333333333,0
2024-12-11 06:00:00,8.6,58,0.8,0.0,10.0,298,20.5,993.4,56.160000000000004,59.919999999999995,823.0,18.5,19.8,61.0,6,2,12,0,Winter,0,0,0,0,1,0.1,0.09090909090909091,-0.2923717047227371,-0.9563047559630354,-0.8829475928589271,0.6018150231520488,0.0,0.0,0.0,0.6018150231520488,63.61833333333333,0
