time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,surface_pressure,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2024-09-10 19:00:00,27.1,91,25.5,0.0,1.9,68,7.2,978.2,56.9,39.8,668.0,40.3,29.5,66.0
2024-09-10 20:00:00,27.0,91,25.4,0.0,1.1,198,4.3,978.7,59.5,41.7,755.0,47.5,28.5,42.0
2024-09-10 21:00:00,26.7,93,25.5,0.0,1.4,90,3.2,978.9,61.9,43.4,771.0,48.1,27.1,32.0
2024-09-10 22:00:00,25.9,98,25.5,0.0,4.1,308,5.4,978.5,62.4,43.7,750.0,45.3,25.3,28.0
2024-09-10 23:00:00,26.4,96,25.6,0.0,1.5,14,5.4,978.8,60.8,42.6,723.0,42.4,23.8,26.0
2024-09-11 00:00:00,26.2,97,25.6,0.0,1.6,333,1.8,978.7,58.4,41.0,692.0,40.2,22.5,24.0
2024-09-11 01:00:00,25.7,99,25.5,0.0,2.6,304,4.7,978.2,57.5,40.3,655.0,37.9,21.5,23.0
2024-09-11 02:00:00,26.0,99,25.8,0.0,2.3,288,4.7,978.0,58.2,40.7,631.0,36.8,20.8,21.0
2024-09-11 03:00:00,26.0,97,25.5,0.0,6.0,327,9.7,977.5,59.3,41.6,632.0,38.3,20.7,14.0
2024-09-11 04:00:00,25.9,98,25.5,0.0,4.0,355,10.1,977.7,58.9,41.2,647.0,40.9,20.9,5.0
2024-09-11 05:00:00,25.5,99,25.2,0.0,4.3,5,7.2,978.1,54.2,38.0,630.0,34.3,18.8,11.0
2024-09-11 06:00:00,26.1,95,25.2,0.0,6.3,24,10.4,979.2,57.4,40.2,667.0,35.0,20.2,23.0
2024-09-11 07:00:00,26.9,92,25.5,0.0,6.4,52,14.8,980.0,65.0,45.4,713.0,35.6,22.2,42.0
2024-09-11 08:00:00,28.1,86,25.5,0.0,5.1,39,14.0,980.4,63.6,44.6,715.0,34.0,24.7,66.0
2024-09-11 09:00:00,29.4,82,25.9,0.0,5.1,4,14.4,980.6,64.3,44.9,628.0,27.8,28.5,102.0
2024-09-11 10:00:00,30.6,77,26.1,0.3,6.6,29,24.5,980.5,61.0,42.7,497.0,19.4,32.6,144.0
2024-09-11 11:00:00,31.2,74,26.1,0.4,9.0,53,28.1,980.1,54.5,38.1,399.0,13.7,34.4,169.0
2024-09-11 12:00:00,31.8,72,26.0,0.4,9.9,71,28.4,978.8,51.1,35.7,362.0,12.3,31.3,164.0
2024-09-11 13:00:00,29.9,75,25.0,7.1,11.7,56,31.3,978.1,49.2,34.3,359.0,13.6,25.9,143.0
2024-09-11 14:00:00,29.2,79,25.1,0.0,6.5,3,23.8,977.0,46.7,32.5,388.0,17.3,22.4,122.0
2024-09-11 15:00:00,29.6,80,25.9,0.1,5.8,353,13.3,976.7,47.5,33.1,455.0,24.1,23.1,108.0
2024-09-11 16:00:00,29.9,81,26.3,0.1,6.8,357,13.3,976.7,53.9,37.6,552.0,33.4,25.7,96.0
2024-09-11 17:00:00,29.8,83,26.5,0.0,4.9,343,15.8,976.7,55.1,38.3,563.0,36.5,24.4,111.0
2024-09-11 18:00:00,28.5,90,26.8,1.1,8.4,313,17.3,976.9,81.3,56.5,724.0,50.4,28.8,92.0
2024-09-11 19:00:00,27.9,92,26.5,1.7,6.8,357,16.2,977.5,96.6,67.1,938.0,68.8,34.6,67.0
2024-09-11 20:00:00,27.6,93,26.5,6.1,7.2,360,14.4,978.2,95.0,65.4,1032.0,76.6,37.2,52.0
2024-09-11 21:00:00,27.2,92,25.8,0.8,15.8,313,26.3,977.7,82.9,56.3,894.0,63.7,33.5,57.0
2024-09-11 22:00:00,27.1,90,25.4,0.0,13.1,351,26.6,977.1,69.6,46.8,636.0,40.2,26.5,71.0
2024-09-11 23:00:00,27.0,90,25.2,0.0,18.0,334,29.2,975.8,58.0,38.9,431.0,22.0,20.9,81.0
2024-09-12 00:00:00,27.1,88,25.0,0.1,14.3,39,29.9,976.3,48.2,32.5,350.0,15.9,18.6,78.0
2024-09-12 01:00:00,26.5,90,24.8,3.2,19.1,358,34.9,975.8,43.5,29.5,320.0,15.1,17.7,71.0
2024-09-12 02:00:00,26.2,91,24.5,5.1,19.2,343,42.8,974.6,41.1,27.9,299.0,14.5,16.9,66.0
2024-09-12 03:00:00,26.0,91,24.4,4.0,15.2,7,31.0,975.1,35.5,24.1,266.0,11.9,15.9,69.0
2024-09-12 04:00:00,26.0,93,24.7,7.6,14.4,13,34.2,975.2,31.7,21.5,241.0,9.6,15.0,76.0
2024-09-12 05:00:00,25.9,93,24.6,14.1,13.4,27,29.2,975.9,53.1,35.9,432.0,23.6,22.3,44.0
2024-09-12 06:00:00,25.8,92,24.4,7.0,11.4,18,23.4,977.0,57.6,39.5,483.0,26.6,21.4,40.0
2024-09-12 07:00:00,25.7,93,24.5,6.9,12.2,24,19.1,977.3,59.0,40.7,549.0,30.4,20.2,35.0
2024-09-12 08:00:00,25.5,92,24.1,8.6,15.2,31,24.8,977.9,50.9,35.3,576.0,31.4,18.9,36.0
2024-09-12 09:00:00,25.3,93,24.0,14.4,18.0,20,29.2,978.0,38.5,27.0,524.0,26.7,17.8,48.0
2024-09-12 10:00:00,25.3,93,24.0,10.9,19.2,5,32.4,978.0,23.3,16.3,432.0,19.1,16.7,66.0
2024-09-12 11:00:00,25.7,90,23.9,1.3,22.3,358,38.2,977.3,18.7,13.1,358.0,13.3,15.2,78.0
2024-09-12 12:00:00,26.0,90,24.4,3.9,24.6,12,43.6,976.6,14.6,10.3,324.0,11.1,12.8,79.0
2024-09-12 13:00:00,25.6,91,24.1,9.2,22.7,23,41.8,975.8,11.9,8.4,307.0,10.8,10.0,74.0
2024-09-12 14:00:00,25.5,90,23.8,9.4,24.3,38,40.7,975.3,9.5,6.7,297.0,11.1,7.9,69.0
2024-09-12 15:00:00,25.2,90,23.4,4.4,22.8,18,41.0,974.7,8.4,5.9,293.0,12.2,6.9,66.0
2024-09-12 16:00:00,25.2,90,23.5,9.3,21.7,21,38.5,974.6,7.9,5.6,297.0,14.0,6.5,63.0
2024-09-12 17:00:00,25.0,90,23.2,14.4,20.0,28,36.7,975.0,33.5,23.4,469.0,28.5,21.6,71.0
2024-09-12 18:00:00,24.5,91,23.0,7.0,16.9,12,28.8,977.4,40.2,28.1,553.0,35.3,22.2,57.0
2024-09-12 19:00:00,24.2,90,22.5,3.6,20.2,31,33.1,976.8,43.3,30.4,665.0,44.3,23.0,38.0
2024-09-12 20:00:00,24.0,91,22.4,4.8,15.7,16,33.8,977.2,44.8,31.4,730.0,49.3,22.8,25.0
2024-09-12 21:00:00,24.0,93,22.8,0.6,14.2,344,25.9,977.6,42.0,29.5,703.0,46.5,21.0,23.0
2024-09-12 22:00:00,24.0,94,23.0,0.6,14.1,347,24.1,977.3,38.4,27.0,629.0,39.7,18.2,27.0
2024-09-12 23:00:00,24.0,94,22.9,3.9,11.9,358,22.7,977.1,36.7,25.7,557.0,33.4,15.8,31.0
2024-09-13 00:00:00,23.7,93,22.5,12.4,16.8,351,26.6,976.8,34.6,24.3,497.0,28.8,13.8,34.0
2024-09-13 01:00:00,23.5,92,22.2,3.7,21.1,337,34.6,976.2,31.7,22.2,440.0,24.7,12.1,37.0
2024-09-13 02:00:00,23.4,92,22.0,4.4,22.7,333,37.1,975.2,30.5,21.4,411.0,23.0,11.7,38.0
2024-09-13 03:00:00,23.5,89,21.6,0.5,27.0,318,44.3,974.4,32.5,22.8,426.0,25.2,13.2,32.0
2024-09-13 04:00:00,23.3,91,21.7,0.8,21.6,300,44.6,974.5,35.0,24.6,470.0,29.7,16.0,23.0
2024-09-13 05:00:00,23.4,90,21.7,2.2,15.0,300,35.6,975.2,24.3,16.8,314.0,13.6,16.3,57.0
2024-09-13 06:00:00,24.2,94,23.2,2.5,15.3,285,36.4,976.5,26.5,18.3,353.0,15.6,16.2,60.0
2024-09-13 07:00:00,24.4,93,23.1,1.4,17.7,287,29.5,977.0,31.1,21.4,409.0,18.4,16.1,65.0
2024-09-13 08:00:00,24.8,92,23.5,0.9,16.9,282,29.2,977.4,34.9,24.1,456.0,20.4,16.2,72.0
2024-09-13 09:00:00,25.8,90,24.0,0.4,17.1,288,28.4,978.0,39.5,27.2,489.0,20.8,16.6,84.0
2024-09-13 10:00:00,26.9,86,24.3,0.0,13.7,297,28.8,978.3,45.1,30.9,513.0,20.3,17.1,98.0
2024-09-13 11:00:00,29.1,77,24.6,0.0,12.8,292,27.0,977.7,52.0,34.7,527.0,19.6,17.4,113.0
2024-09-13 12:00:00,31.3,68,24.8,0.0,12.4,292,29.5,977.3,59.8,38.6,518.0,17.9,17.1,129.0
2024-09-13 13:00:00,29.1,72,23.6,0.6,21.1,253,39.6,977.5,65.0,40.7,498.0,16.0,16.5,146.0
2024-09-13 14:00:00,26.1,89,24.1,1.5,16.9,271,41.0,977.2,61.9,38.3,498.0,16.3,16.3,153.0
2024-09-13 15:00:00,28.8,82,25.4,0.0,13.5,279,28.8,976.9,55.3,36.2,518.0,19.4,16.3,146.0
2024-09-13 16:00:00,29.0,81,25.5,0.0,12.9,288,25.6,976.7,49.5,33.5,558.0,24.7,16.7,130.0
2024-09-13 17:00:00,27.6,84,24.7,0.1,13.1,279,29.5,977.0,72.9,49.5,638.0,30.6,16.8,110.0
2024-09-13 18:00:00,25.0,93,23.9,4.4,7.9,317,17.3,978.9,80.3,54.9,740.0,39.7,21.1,93.0
2024-09-13 19:00:00,24.8,93,23.5,0.2,4.2,329,12.6,978.6,83.1,57.4,882.0,52.4,27.0,68.0
2024-09-13 20:00:00,25.0,91,23.4,0.0,2.9,263,6.8,979.1,85.4,59.1,998.0,62.1,31.8,48.0
2024-09-13 21:00:00,24.6,94,23.7,0.1,1.8,217,4.3,979.7,93.4,64.7,1066.0,66.4,34.5,36.0
2024-09-13 22:00:00,24.4,96,23.6,0.1,7.6,199,11.9,979.9,98.3,68.2,1107.0,67.9,36.0,29.0
2024-09-13 23:00:00,24.2,97,23.7,0.0,2.6,124,11.5,979.7,97.6,67.3,1122.0,67.4,36.6,23.0
2024-09-14 00:00:00,23.8,97,23.4,0.1,5.4,184,7.9,979.4,98.0,67.1,1097.0,64.3,35.8,20.0
2024-09-14 01:00:00,23.6,97,23.1,0.1,1.4,90,14.8,979.0,100.4,68.0,1044.0,59.3,34.1,18.0
2024-09-14 02:00:00,23.2,98,22.9,2.0,6.5,93,22.0,979.1,99.0,66.6,1002.0,55.6,33.1,17.0
2024-09-14 03:00:00,23.3,98,22.9,0.1,4.1,135,10.4,978.9,99.9,66.4,994.0,55.6,34.2,13.0
2024-09-14 04:00:00,23.4,96,22.6,0.0,2.9,90,6.5,979.0,100.8,65.9,996.0,56.9,36.1,8.0
2024-09-14 05:00:00,23.1,98,22.8,0.0,4.1,38,7.9,979.2,90.1,59.3,778.0,41.4,26.6,18.0
2024-09-14 06:00:00,24.1,90,22.3,0.0,12.2,289,22.3,979.2,85.0,55.3,721.0,36.0,23.7,30.0
2024-09-14 07:00:00,24.7,89,22.7,0.1,12.9,293,21.6,980.1,80.3,52.4,639.0,28.4,19.5,47.0
2024-09-14 08:00:00,26.0,82,22.8,0.1,16.8,298,30.2,980.8,65.4,40.4,547.0,21.2,16.0,65.0
2024-09-14 09:00:00,27.0,80,23.1,0.1,16.6,292,32.0,981.0,51.0,28.2,437.0,15.0,13.6,85.0
2024-09-14 10:00:00,28.1,76,23.5,0.0,17.0,291,34.2,981.3,58.9,23.6,318.0,9.4,11.8,106.0
2024-09-14 11:00:00,29.1,73,23.9,0.0,17.1,298,34.2,981.1,85.4,25.7,231.0,5.4,10.6,123.0
2024-09-14 12:00:00,29.9,71,24.0,0.0,17.5,307,33.8,980.6,115.5,29.2,195.0,3.4,10.3,134.0
2024-09-14 13:00:00,29.5,72,23.9,0.1,16.4,308,34.6,979.9,137.4,32.0,192.0,3.0,10.6,142.0
2024-09-14 14:00:00,30.0,69,23.7,0.0,16.1,309,31.0,979.1,143.0,33.8,210.0,4.7,11.1,143.0
2024-09-14 15:00:00,29.7,69,23.5,1.3,10.5,297,31.3,978.5,143.0,35.0,254.0,9.6,11.4,137.0
2024-09-14 16:00:00,29.4,70,23.2,0.2,11.0,319,25.6,978.5,139.7,35.9,318.0,16.6,11.9,125.0
2024-09-14 17:00:00,28.2,79,24.2,1.3,8.2,311,22.0,978.5,150.4,43.9,329.0,19.7,13.0,105.0
2024-09-14 18:00:00,26.4,89,24.4,0.4,9.0,53,10.8,978.9,145.8,48.1,374.0,24.1,14.4,92.0
2024-09-14 19:00:00,24.2,91,22.7,0.0,8.7,294,23.8,980.5,134.6,51.1,442.0,30.5,16.4,73.0
2024-09-14 20:00:00,23.4,92,22.0,2.9,1.8,90,19.4,981.4,109.0,48.4,529.0,37.2,19.0,56.0
2024-09-14 21:00:00,23.3,95,22.4,0.0,6.7,234,10.8,981.1,100.4,49.1,653.0,44.5,22.8,41.0
2024-09-14 22:00:00,23.9,91,22.4,0.0,4.0,207,11.2,981.0,108.5,54.5,796.0,52.2,27.1,26.0
2024-09-14 23:00:00,23.3,94,22.3,0.0,3.1,159,4.3,981.0,117.3,58.7,902.0,57.3,29.9,16.0
2024-09-15 00:00:00,22.9,96,22.2,0.0,6.6,248,7.6,980.5,127.1,59.4,946.0,58.4,29.7,11.0
2024-09-15 01:00:00,23.1,95,22.3,0.0,4.7,266,8.3,980.3,137.4,59.5,952.0,57.0,28.0,10.0
2024-09-15 02:00:00,22.8,96,22.2,0.0,5.4,323,7.6,980.2,143.0,58.3,940.0,55.0,26.5,10.0
2024-09-15 03:00:00,23.0,96,22.2,0.0,2.6,74,7.6,980.3,141.6,55.5,915.0,53.4,26.3,7.0
2024-09-15 04:00:00,22.4,98,22.1,0.0,4.0,360,7.2,980.1,134.6,52.5,872.0,51.3,26.3,4.0
2024-09-15 05:00:00,22.2,98,22.0,0.0,3.6,45,6.5,980.2,59.0,28.5,613.0,37.6,22.1,32.0
2024-09-15 06:00:00,24.0,96,23.4,0.1,6.0,295,14.0,980.0,62.6,28.9,609.0,35.1,21.0,39.0
2024-09-15 07:00:00,24.9,91,23.2,0.0,11.4,281,19.4,980.5,67.8,35.6,601.0,31.4,19.4,49.0
2024-09-15 08:00:00,26.0,83,22.9,0.0,11.9,295,22.0,981.4,64.5,34.8,571.0,26.8,18.0,66.0
2024-09-15 09:00:00,27.4,76,22.8,0.0,15.8,300,29.2,981.7,61.7,32.2,501.0,20.6,17.2,95.0
2024-09-15 10:00:00,28.6,72,23.0,0.0,15.5,298,30.6,981.8,60.5,30.0,408.0,13.6,16.6,130.0
2024-09-15 11:00:00,29.8,68,23.2,0.0,15.8,297,30.6,981.5,61.9,28.3,333.0,8.3,16.0,155.0
2024-09-15 12:00:00,30.6,65,23.4,0.0,16.6,300,34.9,980.8,72.9,29.5,285.0,5.7,15.1,164.0
2024-09-15 13:00:00,31.1,63,23.4,0.0,17.3,301,35.3,980.0,88.7,32.5,254.0,4.9,14.1,164.0
2024-09-15 14:00:00,31.1,63,23.2,0.1,18.4,305,33.1,979.2,103.4,36.3,247.0,5.9,13.4,159.0
2024-09-15 15:00:00,31.0,62,22.7,0.0,18.9,309,34.2,978.6,112.5,39.2,262.0,8.7,12.9,150.0
2024-09-15 16:00:00,30.6,64,23.0,0.0,15.8,311,32.8,978.5,110.6,40.9,300.0,13.4,12.7,136.0
2024-09-15 17:00:00,29.7,69,23.3,0.0,12.2,304,26.3,978.6,107.1,47.6,426.0,23.8,16.1,117.0
2024-09-15 18:00:00,26.0,86,23.5,0.1,4.4,279,19.1,980.0,111.1,53.4,567.0,34.7,19.2,95.0
2024-09-15 19:00:00,25.2,90,23.5,0.0,4.6,321,7.2,980.3,112.0,59.5,762.0,49.7,23.4,64.0
2024-09-15 20:00:00,24.6,91,23.1,0.0,6.6,257,7.9,981.0,99.4,57.6,913.0,60.6,26.6,40.0
2024-09-15 21:00:00,24.6,90,22.9,0.0,6.5,270,7.9,981.3,97.3,56.2,974.0,63.3,27.9,30.0
2024-09-15 22:00:00,25.1,86,22.5,0.0,5.1,266,8.3,981.4,101.7,60.1,991.0,61.8,28.2,28.0
2024-09-15 23:00:00,25.5,83,22.4,0.0,1.3,124,5.4,981.4,106.9,63.6,1004.0,60.4,28.2,25.0
2024-09-16 00:00:00,25.2,84,22.4,0.0,2.5,172,2.5,980.9,108.5,63.8,1025.0,60.5,27.9,20.0
2024-09-16 01:00:00,24.0,91,22.5,0.0,5.4,222,5.4,980.4,110.6,63.8,1043.0,60.6,27.3,16.0
2024-09-16 02:00:00,24.0,91,22.4,0.0,6.6,248,9.7,980.1,114.6,64.5,1057.0,60.4,27.1,12.0
2024-09-16 03:00:00,24.0,89,22.1,0.0,8.4,277,13.3,979.9,115.5,63.3,1082.0,60.5,28.1,7.0
2024-09-16 04:00:00,23.9,87,21.5,0.0,8.7,287,13.3,980.3,110.6,60.8,1105.0,60.3,29.6,4.0
2024-09-16 05:00:00,23.7,84,20.9,0.0,9.2,281,14.8,980.9,100.4,55.2,737.0,42.9,20.0,22.0
2024-09-16 06:00:00,24.5,86,22.0,0.0,12.0,279,18.7,981.6,97.6,55.3,717.0,38.7,19.6,34.0
2024-09-16 07:00:00,25.1,82,21.9,0.0,12.8,281,23.0,982.2,93.1,56.0,686.0,32.6,19.1,53.0
2024-09-16 08:00:00,26.5,76,22.0,0.0,13.4,284,23.8,982.8,87.8,48.1,637.0,26.2,18.6,77.0
2024-09-16 09:00:00,28.1,71,22.4,0.0,14.8,288,27.7,983.2,80.1,41.7,552.0,19.3,18.5,113.0
2024-09-16 10:00:00,29.6,67,22.8,0.0,14.5,293,28.1,983.4,82.9,39.6,448.0,12.0,18.5,154.0
2024-09-16 11:00:00,30.8,62,22.6,0.0,15.0,297,28.8,983.2,97.3,43.8,369.0,6.8,18.1,183.0
2024-09-16 12:00:00,31.6,56,21.9,0.0,17.1,314,31.3,982.7,108.5,46.7,328.0,4.3,16.9,191.0
2024-09-16 13:00:00,31.9,55,21.7,0.0,16.5,316,31.7,982.0,111.5,47.4,311.0,3.8,15.4,187.0
2024-09-16 14:00:00,32.1,54,21.6,0.0,15.5,316,30.2,981.2,111.3,47.8,318.0,5.4,14.4,179.0
2024-09-16 15:00:00,32.0,55,21.8,0.0,15.0,314,28.1,980.7,109.4,48.0,342.0,8.9,13.8,169.0
2024-09-16 16:00:00,31.5,60,22.8,0.0,11.5,314,25.9,980.6,101.5,48.5,391.0,14.5,13.6,155.0
2024-09-16 17:00:00,30.3,67,23.6,0.0,7.4,313,19.1,980.7,95.2,47.7,445.0,23.6,14.4,123.0
2024-09-16 18:00:00,27.8,71,22.1,0.0,8.2,299,15.5,981.5,100.8,53.2,617.0,37.3,18.9,99.0
2024-09-16 19:00:00,26.8,75,22.1,0.0,8.0,297,12.6,981.7,115.9,61.5,859.0,56.3,25.3,65.0
2024-09-16 20:00:00,25.4,84,22.4,0.0,7.5,287,12.6,982.4,133.2,69.4,1080.0,70.6,31.9,39.0
2024-09-16 21:00:00,24.9,86,22.3,0.0,6.6,279,9.4,983.0,148.1,76.4,1263.0,76.1,39.7,29.0
2024-09-16 22:00:00,24.1,90,22.3,0.0,7.7,298,9.4,983.2,162.1,83.4,1424.0,76.9,47.8,28.0
2024-09-16 23:00:00,23.9,90,22.2,0.0,5.9,322,9.0,983.0,172.8,88.5,1523.0,76.2,51.5,26.0
2024-09-17 00:00:00,23.4,93,22.1,0.0,6.9,332,8.3,982.8,176.0,88.9,1543.0,74.9,47.8,21.0
2024-09-17 01:00:00,23.6,92,22.1,0.0,5.7,325,8.3,982.3,172.3,87.3,1500.0,71.9,39.7,16.0
2024-09-17 02:00:00,24.1,89,22.1,0.0,5.3,298,7.6,981.9,154.6,80.1,1402.0,67.4,32.2,13.0
2024-09-17 03:00:00,24.3,86,21.9,0.0,9.7,272,14.8,981.9,130.9,69.6,1210.0,60.3,26.6,12.0
2024-09-17 04:00:00,23.8,86,21.4,0.0,6.6,279,15.1,982.0,113.6,61.2,963.0,51.6,21.5,14.0
2024-09-17 05:00:00,23.6,87,21.4,0.0,6.5,276,9.7,982.3,115.0,60.5,800.0,43.6,17.8,23.0
2024-09-17 06:00:00,24.4,86,21.9,0.0,6.6,299,10.4,983.4,111.8,59.6,821.0,42.1,18.4,35.0
2024-09-17 07:00:00,25.1,86,22.6,0.0,9.2,296,14.8,983.8,112.5,62.4,845.0,39.6,19.4,53.0
2024-09-17 08:00:00,26.7,82,23.3,0.0,8.2,293,17.6,984.1,112.9,60.8,826.0,35.1,20.7,80.0
2024-09-17 09:00:00,28.4,75,23.5,0.0,6.5,289,16.9,984.8,107.1,55.6,725.0,26.6,22.9,123.0
2024-09-17 10:00:00,29.2,70,23.1,0.0,8.3,304,18.0,985.1,108.0,53.7,581.0,16.1,25.5,174.0
2024-09-17 11:00:00,29.5,68,23.0,0.0,10.0,319,20.2,984.7,114.8,57.3,472.0,8.4,27.0,213.0
2024-09-17 12:00:00,30.5,64,23.0,0.0,9.5,323,19.4,984.0,115.9,59.4,417.0,4.5,26.5,232.0
2024-09-17 13:00:00,31.4,62,23.1,0.0,8.1,347,20.9,983.4,111.1,58.1,397.0,3.4,24.9,239.0
2024-09-17 14:00:00,31.5,62,23.4,0.0,7.6,360,19.1,982.8,105.5,56.3,426.0,6.9,24.1,236.0
2024-09-17 15:00:00,31.4,61,22.8,0.0,6.9,9,18.0,982.2,102.0,55.2,527.0,17.6,24.5,222.0
2024-09-17 16:00:00,31.1,60,22.5,0.0,4.3,24,15.8,982.2,102.2,55.8,677.0,32.8,25.6,198.0
2024-09-17 17:00:00,30.1,68,23.6,0.0,4.3,318,9.7,982.1,95.0,54.2,605.0,29.4,26.4,182.0
2024-09-17 18:00:00,28.5,83,25.4,0.0,6.0,287,7.2,982.8,116.9,69.2,927.0,53.7,33.4,143.0
2024-09-17 19:00:00,27.9,85,25.1,0.0,4.4,215,6.8,983.1,141.6,86.8,1360.0,86.4,42.9,90.0
2024-09-17 20:00:00,27.4,85,24.7,0.0,5.6,255,6.5,983.1,145.3,91.7,1610.0,105.2,48.0,49.0
2024-09-17 21:00:00,27.4,82,24.0,0.0,2.7,67,6.5,983.8,120.6,77.5,1501.0,96.7,44.8,33.0
2024-09-17 22:00:00,26.9,82,23.5,0.0,13.0,48,19.4,984.1,105.0,68.7,1209.0,74.4,37.3,30.0
2024-09-17 23:00:00,26.1,83,23.0,0.0,6.6,45,22.7,983.0,94.1,62.9,961.0,55.7,31.1,29.0
2024-09-18 00:00:00,25.1,90,23.4,0.0,8.8,19,13.7,982.5,85.4,58.0,841.0,47.4,28.2,26.0
2024-09-18 01:00:00,25.1,89,23.2,0.0,5.5,23,15.5,981.8,78.9,54.1,766.0,42.8,26.6,25.0
2024-09-18 02:00:00,25.0,90,23.2,0.0,6.9,9,11.2,981.3,75.0,51.7,710.0,39.8,25.5,23.0
2024-09-18 03:00:00,25.0,90,23.1,0.0,6.1,40,11.9,981.4,71.9,49.7,667.0,38.2,24.5,19.0
2024-09-18 04:00:00,24.8,91,23.1,0.0,6.0,335,10.1,981.3,69.4,48.0,643.0,38.1,23.9,13.0
2024-09-18 05:00:00,24.1,95,23.2,0.0,3.1,36,10.1,981.4,59.8,41.0,450.0,26.5,23.3,26.0
2024-09-18 06:00:00,25.2,92,23.9,0.0,3.3,13,7.9,982.5,62.6,42.4,490.0,27.9,25.2,32.0
2024-09-18 07:00:00,25.6,89,23.8,0.0,5.9,47,10.4,982.9,65.4,44.1,543.0,29.7,27.7,41.0
2024-09-18 08:00:00,26.1,87,23.9,0.0,10.0,69,18.7,983.7,68.7,46.2,568.0,29.9,29.7,56.0
2024-09-18 09:00:00,26.9,86,24.2,0.0,12.2,71,22.0,984.3,70.8,47.5,540.0,26.8,30.6,82.0
2024-09-18 10:00:00,27.0,75,22.2,0.0,14.6,57,26.6,984.5,67.3,44.8,484.0,22.2,30.9,113.0
2024-09-18 11:00:00,26.4,71,20.8,0.1,15.8,60,28.1,984.0,57.7,38.4,439.0,18.8,30.5,132.0
2024-09-18 12:00:00,25.5,78,21.3,0.1,13.0,46,27.7,983.3,51.5,34.5,414.0,17.6,29.1,130.0
2024-09-18 13:00:00,25.4,81,21.8,0.7,14.7,28,25.9,982.5,50.4,34.2,399.0,17.7,27.1,117.0
2024-09-18 14:00:00,24.6,86,22.1,1.8,15.0,24,25.9,981.6,50.3,34.5,406.0,19.4,25.1,104.0
2024-09-18 15:00:00,24.5,90,22.8,2.8,14.0,26,27.0,981.0,50.3,34.5,457.0,24.0,23.6,95.0
2024-09-18 16:00:00,24.2,90,22.5,6.9,13.5,25,30.6,980.6,52.4,36.0,530.0,30.2,22.2,87.0
2024-09-18 17:00:00,24.1,90,22.4,4.2,15.2,4,25.9,980.8,38.6,27.1,433.0,24.9,10.8,65.0
2024-09-18 18:00:00,23.2,91,21.6,1.9,16.7,6,34.6,981.1,41.1,28.6,460.0,27.8,12.8,57.0
2024-09-18 19:00:00,23.0,91,21.5,1.8,15.9,357,27.7,981.3,43.5,30.3,495.0,31.8,15.5,46.0
2024-09-18 20:00:00,23.0,90,21.4,4.7,14.4,357,31.0,981.5,44.6,31.0,517.0,34.1,17.5,37.0
2024-09-18 21:00:00,23.0,92,21.6,1.4,9.8,6,24.1,981.8,44.2,30.6,516.0,33.7,18.1,33.0
2024-09-18 22:00:00,23.1,93,22.0,2.2,5.2,146,15.1,982.5,44.0,30.4,500.0,31.6,17.9,31.0
2024-09-18 23:00:00,23.0,94,22.0,4.0,8.7,52,13.3,982.1,45.5,31.4,472.0,28.7,17.2,32.0
2024-09-19 00:00:00,23.0,93,21.7,3.1,13.2,45,22.7,981.6,42.1,29.0,426.0,24.5,15.7,35.0
2024-09-19 01:00:00,23.1,92,21.8,0.2,15.5,54,24.8,981.2,38.4,26.4,368.0,19.5,13.7,41.0
2024-09-19 02:00:00,23.2,92,21.9,0.0,11.8,59,25.2,980.8,37.3,25.7,320.0,15.6,12.3,47.0
2024-09-19 03:00:00,23.1,94,22.0,0.0,12.9,67,20.5,980.9,34.2,23.7,284.0,13.3,11.9,54.0
2024-09-19 04:00:00,23.2,94,22.2,0.0,13.6,68,23.0,981.4,31.0,21.5,258.0,12.1,12.0,60.0
2024-09-19 05:00:00,23.2,95,22.4,0.0,12.9,67,22.7,981.9,49.1,33.6,389.0,20.0,17.3,38.0
2024-09-19 06:00:00,23.8,95,22.9,0.0,9.7,68,18.7,982.7,52.9,36.2,421.0,21.4,19.0,46.0
2024-09-19 07:00:00,24.8,92,23.3,0.0,9.5,61,16.9,983.2,57.6,39.6,463.0,23.0,21.3,59.0
2024-09-19 08:00:00,26.0,87,23.6,0.0,10.0,49,20.2,983.7,53.7,36.7,476.0,22.7,22.6,75.0
2024-09-19 09:00:00,27.6,82,24.2,0.0,11.1,77,27.0,984.0,50.4,34.1,432.0,18.4,21.6,98.0
2024-09-19 10:00:00,29.0,78,24.6,0.0,13.8,97,33.8,984.2,42.7,29.2,361.0,12.1,19.5,125.0
2024-09-19 11:00:00,29.5,72,24.0,0.1,15.5,115,35.3,983.5,45.1,31.1,308.0,7.4,18.3,148.0
2024-09-19 12:00:00,29.2,75,24.3,0.1,13.0,114,34.9,982.8,39.0,27.0,292.0,5.4,18.9,167.0
2024-09-19 13:00:00,30.0,74,24.7,0.1,15.3,114,36.4,982.2,39.3,27.3,296.0,5.0,20.4,182.0
2024-09-19 14:00:00,30.0,71,24.2,0.1,13.2,112,29.5,981.4,39.6,27.4,314.0,6.6,21.8,188.0
2024-09-19 15:00:00,30.2,70,24.1,0.0,12.6,114,27.0,980.7,40.3,27.9,311.0,8.9,21.5,181.0
